 3.0000e+0	1.8000e-20
 4.0000e+0	1.8000e-20
 6.0000e+0	1.5200e-20
 1.0000e+1	1.1600e-20
 2.0000e+1	6.6000e-21
 3.0000e+1	5.0000e-21
 5.0000e+1	3.4000e-21
 7.0000e+1	2.6400e-21
 1.0000e+2	2.0000e-21
 1.2500e+2	1.7000e-21
 1.5000e+2	1.4600e-21
 5.0000e+2	5.2000e-22
 1.0000e+3	2.8000e-22
 3.0000e+3	1.0000e-22
 1.0000e+4	4.0000e-23
------------------------------------------------------------

EXCITATION
H2 -> H2(j1-3)(0.073eV)
  7.300e-2 / threshold energy
COMMENT: H2 J=1-J=3 GIBSON (1970), HEAPS AND GREEN (1975),CALD.(1976) C3;
UPDATED: 2010-06-24 12:57:26
------------------------------------------------------------
 7.3000e-2	 0.0000e+0
 7.5000e-2	1.0125e-22
 8.0000e-2	1.7280e-22
 8.5000e-2	2.1735e-22
 9.0000e-2	2.5380e-22
 1.0000e-1	2.9835e-22
 1.2000e-1	3.8475e-22
 1.5000e-1	4.7655e-22
 2.0000e-1	6.0750e-22
 3.0000e-1	8.9100e-22
 4.0000e-1	1.1948e-21
 5.0000e-1	1.5188e-21
 7.0000e-1	2.2275e-21
 1.0000e+0	3.5438e-21
 1.4000e+0	5.0625e-21
 2.0000e+0	7.5937e-21
 2.7000e+0	1.0125e-20
 3.3000e+0	1.1137e-20
 5.0000e+0	1.0125e-20
 7.0000e+0	8.8088e-21
 1.0000e+1	7.0875e-21
 2.0000e+1	4.0500e-21
 3.0000e+1	3.0375e-21
 5.0000e+1	2.0655e-21
 1.0000e+2	1.1745e-21
 1.2500e+2	1.0030e-21
 1.5000e+2	8.5050e-22
 5.0000e+2	3.1320e-22
 1.0000e+3	1.8225e-22
 1.5000e+3	 0.0000e+0
 2.0000e+3	 0.0000e+0
 3.0000e+3	 0.0000e+0
 5.0000e+3	 0.0000e+0
 7.0000e+3	 0.0000e+0
 1.0000e+4	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H2(V1)(0.516eV)
  5.160e-1 / threshold energy
COMMENT: H2 V=1 EHRHARDT ET AL 1968 EXCPT CROMPTON THRESHOLD C4
UPDATED: 2010-06-24 12:57:47
------------------------------------------------------------
 5.1600e-1	 0.0000e+0
 7.0000e-1	2.0000e-22
 1.0000e+0	6.0000e-22
 1.5000e+0	2.0000e-21
 2.0000e+0	4.0000e-21
 2.5000e+0	4.9000e-21
 3.0000e+0	5.1000e-21
 3.3000e+0	5.0000e-21
 4.0000e+0	4.4000e-21
 5.0000e+0	3.6000e-21
 7.0000e+0	2.2000e-21
 8.0000e+0	1.6000e-21
 1.0000e+1	9.0000e-22
 1.2000e+1	6.0000e-22
 1.6000e+1	2.0000e-22
 5.0000e+1	9.0000e-23
 1.0000e+2	8.0000e-23
 1.5000e+2	8.0000e-23
 2.0000e+2	8.0000e-23
 3.0000e+2	7.0000e-23
 5.0000e+2	7.0000e-23
 7.0000e+2	7.0000e-23
 1.0000e+3	6.0000e-23
 1.5000e+3	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H2(V2)(1eV)
  1.000e+0 / threshold energy
COMMENT: H2 V=2 EHRHARDT ET AL 1968 C5
UPDATED: 2010-06-24 12:58:04
------------------------------------------------------------
 1.3000e+0	 0.0000e+0
 1.5000e+0	3.0000e-23
 1.8000e+0	8.0000e-23
 2.1500e+0	1.8000e-22
 2.3000e+0	2.4000e-22
 2.5000e+0	2.9000e-22
 3.0000e+0	3.6000e-22
 3.6000e+0	3.8000e-22
 4.0000e+0	3.8000e-22
 6.0000e+0	3.0000e-22
 9.0000e+0	1.7000e-22
 1.2000e+1	8.0000e-23
 1.6000e+1	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H2(V3)(1.5eV)
  1.500e+0 / threshold energy
COMMENT: H2 V=3 EHRHARDT ET AL 1968 C6
UPDATED: 2010-06-24 12:59:09
------------------------------------------------------------
 1.5000e+0	 0.0000e+0
 1.8000e+0	3.0000e-24
 1.9000e+0	1.0000e-23
 2.0000e+0	1.3000e-23
 2.2000e+0	2.0000e-23
 2.5000e+0	2.9000e-23
 3.0000e+0	3.7000e-23
 3.3000e+0	4.1000e-23
 3.7000e+0	4.1000e-23
 5.0000e+0	3.4000e-23
 7.0000e+0	2.3000e-23
 1.0000e+1	1.2000e-23
 1.2000e+1	6.0000e-24
 1.4000e+1	1.0000e-24
 1.6000e+1	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H + H
  8.900000e+0
COMMENT: Itikawa. C7
UPDATED: 2012-03-22 10:25:25
------------------------------------------------------------
 8.900000e+0	0.000000e+0
 9.000000e+0	4.400000e-22
 1.000000e+1	2.600000e-21
 1.220000e+1	6.680000e-21
 1.500000e+1	8.700000e-21
 1.650000e+1	9.000000e-21
 2.000000e+1	7.510000e-21
 3.000000e+1	5.380000e-21
 4.000000e+1	3.730000e-21
 5.000000e+1	2.990000e-21
 6.000000e+1	2.150000e-21
 7.000000e+1	1.720000e-21
 8.000000e+1	1.470000e-21
------------------------------------------------------------

EXCITATION
H2 -> H2(B1SIG)(11.3eV)
  1.130e+1 / threshold energy
COMMENT: (B1SIG) EXCITATION - 84/07/06 C8
UPDATED: 2010-06-24 13:39:53
------------------------------------------------------------
 1.1300e+1	 0.0000e+0
 1.1700e+1	1.0000e-21
 1.2500e+1	9.0000e-22
 1.6000e+1	2.0000e-21
 2.0000e+1	3.0000e-21
 2.5000e+1	4.1000e-21
 3.0000e+1	4.5000e-21
 4.0000e+1	4.8000e-21
 5.0000e+1	4.7000e-21
 7.0000e+1	4.2000e-21
 1.0000e+2	3.8000e-21
 1.5000e+2	3.2000e-21
 2.0000e+2	2.8000e-21
 3.0000e+2	2.3000e-21
 5.0000e+2	1.7000e-21
 7.0000e+2	1.3500e-21
 1.0000e+3	1.0000e-21
 1.5000e+3	7.5000e-22
 2.0000e+3	6.0000e-22
 3.0000e+3	4.4000e-22
 5.0000e+3	2.9000e-22
 7.0000e+3	2.1000e-22
 1.0000e+4	1.6000e-22
------------------------------------------------------------

EXCITATION
H2 -> H2(C3PI)(11.75eV)
  1.175e+1 / threshold energy
COMMENT: (C3PI) EXCITATION - 84/07/06 C9
UPDATED: 2010-06-24 13:40:21
------------------------------------------------------------
 1.1750e+1	 0.0000e+0
 1.1880e+1	8.0000e-22
 1.2250e+1	1.4000e-21
 1.2900e+1	1.2000e-21
 1.3500e+1	1.4000e-21
 1.5500e+1	2.0000e-21
 2.0000e+1	1.2000e-21
 2.5000e+1	7.2000e-22
 3.0000e+1	4.3000e-22
 3.5000e+1	3.0000e-22
 4.0000e+1	2.0000e-22
 5.0000e+1	1.0400e-22
 6.0000e+1	7.0000e-23
 7.0000e+1	4.0000e-23
 1.0000e+2	1.4000e-23
 1.5000e+2	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H2(A3SIG)(11.8eV)
  1.180e+1 / threshold energy
COMMENT: (A3SIG) EXCITATION - 84/05/25 C10
UPDATED: 2010-06-24 13:40:42
------------------------------------------------------------
 1.1800e+1	 0.0000e+0
 1.3000e+1	1.1000e-21
 1.4000e+1	1.2000e-21
 1.5000e+1	1.2200e-21
 1.6000e+1	1.2100e-21
 1.7000e+1	1.1600e-21
 2.0000e+1	8.5000e-22
 2.5000e+1	5.5000e-22
 3.0000e+1	3.5000e-22
 5.0000e+1	8.0000e-23
 7.0000e+1	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H2(C1PI)(12.4eV)
  1.240e+1 / threshold energy
UPDATED: 2010-06-24 13:00:01
COMMENT: C11
------------------------------------------------------------
 1.2400e+1	 0.0000e+0
 1.3000e+1	3.0000e-22
 1.4000e+1	1.0000e-21
 1.6000e+1	1.8000e-21
 1.8000e+1	2.3000e-21
 2.2000e+1	3.2000e-21
 3.0000e+1	3.9000e-21
 4.0000e+1	4.0000e-21
 6.0000e+1	4.0000e-21
 8.0000e+1	3.8000e-21
 1.0000e+2	3.6000e-21
 1.5000e+2	3.0000e-21
 2.0000e+2	2.6000e-21
 3.0000e+2	2.1000e-21
 5.0000e+2	1.6000e-21
 7.0000e+2	1.2000e-21
 1.0000e+3	9.0000e-22
 1.5000e+3	6.6000e-22
 2.0000e+3	5.3000e-22
 3.0000e+3	3.8000e-22
 5.0000e+3	2.5000e-22
 7.0000e+3	1.9000e-22
 1.0000e+4	1.4000e-22
------------------------------------------------------------

EXCITATION
H2 -> H2(G1SIG)(13.86eV)
  1.386e+1 / threshold energy
COMMENT: H2 G1SIG V = 2 Excitation (DAY, ANDERSON AND SHARPTON, 79) C12
UPDATED: 2010-06-24 13:11:59
------------------------------------------------------------
 2.5000e+1	 0.0000e+0
 2.8000e+1	1.0000e-24
 3.0000e+1	1.0000e-24
 3.5000e+1	1.0000e-24
 5.0000e+1	1.0000e-24
 7.0000e+1	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H2(D3PI)(14.0eV)
  1.400e+1 / threshold energy
UPDATED: 2010-06-24 13:12:16
COMMENT: C13
------------------------------------------------------------
 1.4000e+1	 0.0000e+0
 1.5600e+1	4.1000e-22
 2.0000e+1	3.1000e-22
 2.5000e+1	2.0000e-22
 3.0000e+1	1.2000e-22
 4.0000e+1	5.3000e-23
 5.0000e+1	2.8000e-23
 7.0000e+1	1.0000e-23
